method,combo,cluster_rank,strains_in_cluster,total_strains
Connected components t=0.7* (NT),connected_components_t0.7/nt,2958,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2959,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2960,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2961,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2962,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2963,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2964,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2965,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2966,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2967,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2968,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2969,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2970,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2971,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2972,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2973,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2974,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2975,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2976,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2977,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2978,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2979,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2980,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2981,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2982,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2983,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2984,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2985,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2986,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2987,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2988,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2989,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2990,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2991,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2992,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2993,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2994,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2995,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2996,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2997,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2998,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,2999,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3000,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3001,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3002,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3003,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3004,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3005,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3006,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3007,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3008,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3009,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3010,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3011,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3012,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3013,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3014,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3015,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3016,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3017,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3018,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3019,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3020,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3021,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3022,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3023,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3024,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3025,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3026,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3027,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3028,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3029,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3030,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3031,5,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3032,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3033,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3034,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3035,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3036,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3037,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3038,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3039,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3040,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3041,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3042,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3043,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3044,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3045,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3046,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3047,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3048,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3049,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3050,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3051,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3052,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3053,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3054,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3055,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3056,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3057,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3058,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3059,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3060,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3061,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3062,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3063,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3064,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3065,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3066,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3067,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3068,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3069,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3070,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3071,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3072,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3073,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3074,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3075,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3076,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3077,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3078,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3079,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3080,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3081,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3082,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3083,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3084,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3085,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3086,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3087,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3088,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3089,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3090,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3091,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3092,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3093,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3094,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3095,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3096,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3097,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3098,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3099,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3100,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3101,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3102,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3103,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3104,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3105,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3106,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3107,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3108,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3109,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3110,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3111,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3112,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3113,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3114,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3115,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3116,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3117,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3118,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3119,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3120,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3121,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3122,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3123,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3124,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3125,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3126,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3127,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3128,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3129,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3130,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3131,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3132,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3133,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3134,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3135,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3136,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3137,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3138,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3139,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3140,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3141,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3142,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3143,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3144,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3145,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3146,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3147,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3148,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3149,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3150,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3151,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3152,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3153,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3154,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3155,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3156,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3157,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3158,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3159,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3160,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3161,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3162,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3163,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3164,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3165,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3166,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3167,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3168,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3169,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3170,4,50
Connected components t=0.7* (NT),connected_components_t0.7/nt,3171,4,50
